ETF,ETF_Display_Name,Sector,Representative_Stock_Ticker,Representative_Company_Name,Why_Selected,Permno,Date,Open,High,Low,Close,Price,Return,Volume,Growth_Index,Cumulative_Return,Running_Peak,Drawdown
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-11-28,110.66,111.46,109.62,109.81,109.81,-0.030033,23017671.0,2.9403819923743137,1.9403819923743137,3.0573986680472154,-0.038273280123995446
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-11-29,110.61,111.8,109.792,110.54,110.54,0.006648,14453174.0,2.959929651859618,1.959929651859618,3.0573986680472154,-0.03187972089025981
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-11-30,111.54,111.9,109.78,111.34,111.34,0.007237,23158059.0,2.981350662750126,1.9813506627501258,3.0573986680472154,-0.024873434430342733
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-01,111.64,112.07,110.18,110.8,110.8,-0.00485,14398314.0,2.9668911120357877,1.9668911120357877,3.0573986680472154,-0.029602798273355546
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-02,109.51,111.71,109.2,109.86,109.86,-0.008484,15248385.0,2.9417200078412757,1.9417200078412757,3.0573986680472154,-0.03783564813280449
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-05,110.7,111.36,105.94,106.85,106.85,-0.027399,19287746.0,2.8611198213464326,1.8611198213464326,3.0573986680472154,-0.06419798920961384
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-06,105.9,107.04,103.145,103.88,103.88,-0.027796,21196977.0,2.781592134792287,1.781592134792287,3.0573986680472154,-0.09020954190154351
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-07,103.78,104.8548,102.37,103.65,103.65,-0.002214,20061729.0,2.7754336898058565,1.7754336898058565,3.0573986680472154,-0.0922238179757735
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-08,106.28,106.795,103.71,104.42,104.42,0.007429,21128762.0,2.796052386687424,1.7960523866874238,3.0573986680472154,-0.0854799487195157
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-09,104.59,105.95,103.3,103.54,103.54,-0.008428,21298194.0,2.7724872571724224,1.7724872571724224,3.0573986680472154,-0.09318752371170758
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-12,103.83,106.24,103.585,106.09,106.09,0.024628,20413173.0,2.840768073342065,1.840768073342065,3.0573986680472154,-0.07085454604567942
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-13,107.8,108.54,107.02,107.25,107.25,0.010934,24305345.0,2.871829031455987,1.8718290314559871,3.0573986680472154,-0.06069526965214289
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-14,107.99,108.3,105.75,106.46,106.46,-0.007366,17597334.0,2.8506751388102822,1.8506751388102822,3.0573986680472154,-0.06761418829588528
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-15,105.33,106.17,103.7,105.44,105.44,-0.009581,15367888.0,2.823362820305341,1.823362820305341,3.0573986680472154,-0.07654737675782242
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-16,103.69,105.58,103.1301,104.7,104.7,-0.007018,54596623.0,2.803548460032438,1.803548460032438,3.0573986680472154,-0.08302816726773599
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-19,105.26,106.2,104.38,105.17,105.17,0.004489,13611124.0,2.8161335890695236,1.8161335890695236,3.0573986680472154,-0.07891188071060085
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-20,105.17,107.51,105.07,106.69,106.69,0.014453,14680004.0,2.8568351678323456,1.8568351678323456,3.0573986680472154,-0.06559939412251115
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-21,108.29,108.585,107.16,108.06,108.06,0.012841,13565365.0,2.893519788222481,1.893519788222481,3.0573986680472154,-0.05360075594243818
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-22,107.89,108.19,104.1,105.88,105.88,-0.020174,13215496.0,2.8351459200148805,1.8351459200148805,3.0573986680472154,-0.07269341429205545
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-23,106.95,108.74,106.9,108.68,108.68,0.026445,11539448.0,2.910121353869674,1.9101213538696742,3.0573986680472154,-0.04817079163300886
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-27,109.27,110.465,108.83,110.19,110.19,0.013894,11962058.0,2.9505545799603397,1.9505545799603397,3.0573986680472154,-0.03494607661195781
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-28,109.91,110.0,107.902,108.38,108.38,-0.016426,10702075.0,2.902088770429911,1.902088770429911,3.0573986680472154,-0.05079805235752988
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-29,107.99,109.72,107.99,109.2,109.2,0.007566,10534028.0,2.9240459740669835,1.9240459740669835,3.0573986680472154,-0.043616390421666984
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2022-12-30,108.61,110.5,108.61,110.3,110.3,0.010073,11799640.0,2.9534998891637603,1.9534998891637603,3.0573986680472154,-0.03398273832238441
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2023-01-03,109.78,110.02,105.49,106.51,106.51,-0.034361,15146168.0,2.8520146794722043,1.8520146794722043,3.0573986680472154,-0.06717605745088895
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2023-01-04,104.8,107.155,104.76,106.82,106.82,0.002911,18058396.0,2.860316894204148,1.8603168942041481,3.0573986680472154,-0.06446060695412836
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2023-01-05,106.34,109.95,106.31,109.21,109.21,0.022374,15946559.0,2.9243136243950714,1.9243136243950714,3.0573986680472154,-0.043528848574120205
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2023-01-06,110.08,111.99,109.67,110.53,110.53,0.012087,16348131.0,2.9596598031731345,1.9596598031731345,3.0573986680472154,-0.031967981766835574
XLE,XLE (Energy),Energy,XOM,EXXON MOBIL CORP,Representative large-cap energy stock,11850,2023-01-09,111.64,111.64,107.81,108.47,108.47,-0.018638,17964591.0,2.9044976637615934,1.9044976637615934,3.0573986680472154,-0.050010162522665436
